28,9
28,9
29,1
29,1
29,1
29,1
29,1
29,1
29,2
29,2
28,9
28,9
28,9
28,9
28,9
28,9
28,8
28,8
28,8
28,8
28,9
28,9
28,9
28,9
28,9
28,9
28,7
28,7
28,6
28,6
28,7
28,7
28,7
28,7
28,8
28,8
29,0
29,0
28,9
28,9
28,9
28,9
28,9
28,9
29,0
29,0
29,1
29,1
29,1
29,1
29,0
29,0
29,0
29,0
29,1
29,1
29,2
29,2
29,3
29,3
29,3
29,3
29,4
29,4
29,5
29,5
29,5
29,5
29,5
29,5
29,5
29,5
29,5
29,5
29,5
29,5
29,6
29,6
29,5
29,5
29,5
29,5
29,6
29,6
29,7
29,7
29,8
29,8
29,9
29,9
29,9
29,9
29,9
29,9
29,9
29,9
30,1
30,1
30,0
30,0
30,1
30,1
30,2
30,2
30,3
30,3
30,5
30,5
30,5
30,5
30,4
30,4
30,6
30,6
30,6
30,6
30,6
30,6
30,7
30,7
30,8
30,8
30,9
30,9
31,0
31,0
31,1
31,1
31,1
31,1
31,2
31,2
31,4
31,4
31,4
31,4
31,5
31,5
31,6
31,6
31,7
31,7
31,8
31,8
31,8
31,8
31,9
31,9
32,0
32,0
32,0
32,0
32,2
32,2
32,2
32,2
32,3
32,3
32,5
32,5
32,5
32,5
32,6
32,6
32,8
32,8
33,0
33,0
32,9
32,9
33,0
33,0
33,2
33,2
33,3
33,3
33,4
33,4
33,4
33,4
33,6
33,6
33,7
33,7
33,7
33,7
33,8
33,8
33,8
33,8
34,0
34,0
34,1
34,1
34,2
34,2
34,4
34,4
34,4
34,4
34,6
34,6
34,7
34,7
34,9
34,9
34,9
34,9
35,0
35,0
35,2
35,2
35,2
35,2
35,3
35,3
35,4
35,4
35,6
35,6
35,7
35,7
35,7
35,7
35,8
35,8
36,0
36,0
36,1
36,1
36,1
36,1
36,3
36,3
36,5
36,5
36,6
36,6
36,7
36,7
36,9
36,9
37,1
37,1
37,2
37,2
37,2
37,2
37,3
37,3
37,5
37,5
37,7
37,7
37,7
37,7
38,0
38,0
38,1
38,1
38,2
38,2
38,4
38,4
38,5
38,5
38,7
38,7
38,9
38,9
39,1
39,1
39,2
39,2
39,3
39,3
39,5
39,5
39,7
39,7
39,7
39,7
39,8
39,8
40,0
40,0
40,1
40,1
40,1
40,1
40,2
40,2
40,4
40,4
40,5
40,5
40,6
40,6
40,6
40,6
40,7
40,7
40,8
40,8
40,9
40,9
41,0
41,0
41,1
41,1
41,2
41,2
41,1
41,1
41,2
41,2
41,3
41,3
41,4
41,4
41,5
41,5
41,5
41,5
41,6
41,6
41,7
41,7
41,8
41,8
41,8
41,8
41,9
41,9
42,0
42,0
42,0
42,0
42,0
42,0
42,1
42,1
42,1
42,1
42,2
42,2
42,3
42,3
42,3
42,3
42,4
42,4
42,7
42,7
42,8
42,8
42,9
42,9
43,0
43,0
43,0
43,0
43,2
43,2
43,2
43,2
43,3
43,3
43,4
43,4
43,5
43,5
43,6
43,6
43,8
43,8
43,8
43,8
43,8
43,8
43,9
43,9
44,0
44,0
44,0
44,0
44,0
44,0
44,1
44,1
44,2
44,2
44,2
44,2
44,2
44,2
44,4
44,4
44,4
44,4
44,4
44,4
44,5
44,6
44,6
44,7
44,7
44,9
44,9
44,8
44,8
44,8
44,8
44,7
44,7
44,9
45,2
45,2
45,2
45,2
45,3
45,3
45,4
45,4
45,4
45,4
45,4
45,4
45,4
45,4
45,6
45,6
45,7
45,7
45,9
45,9
45,6
45,6
45,4
45,4
45,5
45,5
45,6
45,6
45,6
45,6
45,7
45,7
45,6
45,6
45,6
45,6
45,6
45,6
45,5
45,5
45,6
45,6
45,6
45,6
45,4
45,4
45,5
45,5
45,5
45,5
45,6
45,6
45,5
45,5
45,5
45,5
45,6
45,6
45,5
45,5
45,5
45,5
45,5
45,5
45,5
45,5
45,5
45,5
45,5
45,5
45,5
45,5
45,4
45,4
45,4
45,4
45,2
45,2
45,2
45,2
45,2
45,2
45,2
45,2
45,2
45,2
45,0
45,0
45,0
45,0
45,0
45,0
45,0
45,0
45,0
45,0
44,8
44,8
44,7
44,7
44,8
44,8
44,6
44,6
44,5
44,5
44,6
44,6
44,4
44,4
44,2
44,2
44,3
44,3
44,2
44,2
44,0
44,0
43,9
43,9
43,9
43,9
43,9
43,9
43,6
43,6
43,5
43,5
43,5
43,5
43,3
43,3
43,2
43,2
43,1
43,1
43,0
43,0
42,9
42,9
42,8
42,8
42,7
42,7
42,7
42,7
42,4
42,4
42,4
42,4
42,3
42,3
42,1
42,1
42,0
42,0
41,9
41,9
41,7
41,7
41,6
41,6
41,5
41,5
41,4
41,4
41,3
41,3
41,2
41,2
41,1
41,1
41,0
41,0
40,9
40,9
40,8
40,8
40,7
40,7
40,5
40,5
40,4
40,4
40,3
40,3
40,1
40,1
39,9
39,9
39,7
39,7
39,7
39,7
39,6
39,6
39,4
39,4
39,4
39,4
39,2
39,2
39,0
39,0
38,8
38,8
38,7
38,7
38,5
38,5
38,3
38,3
38,1
38,1
38,0
38,0
38,0
37,8
37,8
37,7
37,7
37,5
37,5
37,4
37,4
37,3
37,3
37,1
37,1
37,0
37,0
36,9
36,9
36,9
36,9
36,7
36,7
36,4
36,4
36,3
36,3
36,2
36,2
36,0
36,0
36,0
36,0
35,8
35,8
35,7
35,7
35,6
35,6
35,5
35,5
35,5
35,5
35,4
35,4
35,2
35,2
35,0
35,0
34,8
34,8
34,8
34,8
34,8
34,8
34,5
34,5
34,2
34,2
34,2
34,2
34,0
34,0
33,8
33,8
33,7
33,7
33,5
33,5
33,3
33,3
33,3
33,3
33,1
33,1
33,0
33,0
32,9
32,9
32,8
32,8
32,7
32,7
32,4
32,4
32,4
32,4
32,2
32,2
32,1
32,1
32,0
32,0
31,8
31,8
31,7
31,7
31,5
31,5
31,4
31,4
31,2
31,2
31,1
31,1
31,0
31,0
30,9
30,9
30,7
30,7
30,6
30,6
30,4
30,3
30,3
30,2
30,2
30,1
30,1
29,9
29,9
29,8
29,8
29,7
29,7
29,5
29,5
29,4
29,4
29,2
29,2
29,0
29,0
28,9
28,9
28,7
28,7
28,5
28,5
28,4
28,4
28,2
28,2
28,1
28,1
27,9
27,9
27,8
27,8
27,6
27,6
27,4
27,4
27,2
27,2
27,1
27,1
26,9
26,9
26,8
26,8
26,7
26,7
26,5
26,5
26,3
26,3
26,2
26,2
25,9
25,9
25,8
25,8
25,6
25,6
25,4
25,4
25,4
25,4
25,1
25,1
24,9
24,9
24,8
24,8
24,6
24,6
24,4
24,4
24,1
24,1
24,0
24,0
23,8
23,8
23,6
23,6
23,4
23,4
23,3
23,3
23,1
23,1
22,9
22,9
22,8
22,8
22,6
22,6
22,5
22,5
22,3
22,3
22,1
22,1
21,9
21,9
21,7
21,7
21,5
21,5
21,4
21,4
21,2
21,2
21,0
21,0
20,8
20,8
20,6
20,6
20,4
20,4
20,2
20,2
20,1
20,1
19,9
19,9
19,8
19,8
19,6
19,6
19,4
19,4
19,2
19,2
19,1
19,1
18,9
18,9
18,7
18,7
18,5
18,5
18,3
18,3
18,1
18,1
18,0
18,0
17,8
17,8
17,6
17,6
17,4
17,4
17,2
17,2
17,1
17,1
16,9
16,9
16,8
16,8
16,6
16,6
16,5
16,5
16,2
16,2
16,1
16,1
16,0
16,0
15,8
15,8
15,6
15,6
15,5
15,5
15,3
15,3
15,2
15,2
15,0
15,0
14,9
14,9
14,7
14,7
14,6
14,6
14,4
14,4
14,2
14,2
14,2
14,2
14,0
14,0
13,8
13,8
13,7
13,7
13,6
13,6
13,4
13,4
13,2
13,2
13,1
13,1
13,0
13,0
12,9
12,9
12,7
12,7
12,6
12,6
12,4
12,4
12,2
12,2
12,1
12,1
12,0
12,0
11,9
11,9
11,7
11,7
11,5
11,5
11,4
11,3
11,3
11,0
11,0
10,8
10,8
10,7
10,7
10,6
10,6
10,5
10,5
10,3
10,3
10,2
10,2
10,0
10,0
9,9
9,9
9,7
9,6
9,6
9,5
9,5
9,3
9,3
9,2
9,2
9,2
9,2
9,1
9,1
8,9
8,9
8,8
8,8
8,7
8,7
8,6
8,6
8,5
8,5
8,4
8,4
8,3
8,3
8,2
8,2
8,1
8,1
8,0
8,0
8,0
8,0
7,9
7,9
7,8
7,8
7,7
7,7
7,7
7,7
7,5
7,5
7,4
7,4
7,3
7,3
7,2
7,2
7,2
7,2
7,1
7,1
7,0
7,0
6,9
6,9
6,8
6,8
6,7
6,7
6,6
6,6
6,5
6,5
6,4
6,4
6,3
6,3
6,2
6,2
6,1
6,1
6,1
6,1
6,0
6,0
5,9
5,9
5,8
5,8
5,7
5,7
5,6
5,6
5,5
5,5
5,4
5,4
5,3
5,3
5,2
5,2
5,1
5,1
5,0
5,0
4,9
4,9
4,8
4,8
4,8
4,8
4,7
4,7
4,6
4,6
4,5
4,5
4,4
4,4
4,3
4,3
4,2
4,2
4,1
4,1
4,1
4,1
4,0
4,0
3,9
3,9
3,8
3,8
3,7
3,7
3,7
3,7
3,6
3,6
3,5
3,5
3,4
3,4
3,3
3,3
3,2
3,2
3,2
3,2
3,1
3,1
2,9
2,9
2,9
2,9
2,8
2,8
2,7
2,7
2,7
2,7
2,5
2,5
2,5
2,5
2,4
2,3
2,3
2,3
2,3
2,2
2,2
2,1
2,1
2,0
2,0
2,0
2,0
2,0
1,8
1,8
1,8
1,8
1,8
1,8
1,7
1,7
1,6
1,6
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,5
1,4
1,4
1,3
1,3
1,2
1,2
1,6
1,6
1,6
1,6
2,0
2,0
2,2
2,2
2,3
2,3
2,7
2,7
2,8
2,8
3,1
3,1
3,3
3,3
3,4
3,4
3,7
3,7
3,9
3,9
4,2
4,2
4,5
4,5
4,8
4,8
4,9
4,9
5,2
5,2
5,5
5,5
5,7
5,7
6,0
6,0
6,2
6,2
6,5
6,5
6,7
6,7
7,1
7,1
7,3
7,3
7,6
7,6
7,9
7,9
8,1
8,1
8,4
8,4
8,7
8,7
8,9
8,9
9,3
9,3
9,5
9,5
9,9
9,9
10,1
10,1
10,5
10,5
10,8
10,8
11,0
11,0
11,4
11,4
11,7
11,7
11,9
11,9
12,2
12,2
12,4
12,4
12,7
12,7
13,0
13,0
13,3
13,3
13,5
13,5
13,8
13,8
14,1
14,1
14,3
14,3
14,6
14,6
14,8
14,8
15,1
15,1
15,4
15,4
15,6
15,6
15,9
16,2
16,2
16,4
16,4
16,7
16,7
17,0
17,0
17,2
17,2
17,5
17,5
17,8
17,8
18,1
18,1
18,3
18,3
18,6
18,6
18,8
18,8
19,1
19,1
19,3
19,3
19,6
19,6
19,9
19,9
20,1
20,1
20,4
20,4
20,6
20,6
20,9
20,9
21,1
21,1
21,3
21,3
21,5
21,5
21,7
21,7
21,9
21,9
22,2
22,2
22,5
22,5
22,7
22,7
22,9
22,9
23,0
23,0
23,2
23,2
23,3
23,3
23,4
23,4
23,4
23,4
23,7
23,7
24,0
24,0
24,1
24,1
24,3
24,3
24,4
24,4
24,5
24,5
24,7
24,7
24,8
24,8
25,0
25,0
25,1
25,1
25,2
25,2
25,4
25,4
25,6
25,6
25,7
25,7
25,7
25,7
25,9
25,9
26,0
26,0
26,1
26,1
26,1
26,2
26,4
26,4
26,6
26,6
26,7
26,7
26,8
26,8
27,0
27,0
27,1
27,1
27,2
27,2
27,2
27,2
27,3
27,3
27,4
27,4
27,6
27,6
27,7
27,7
27,8
27,8
27,8
27,8
27,8
27,8
28,0
28,0
28,1
28,1
28,3
28,3
28,4
28,4
28,5
28,5
28,6
28,6
28,7
28,7
28,9
28,9
29,1
29,1
29,1
29,1
29,2
29,2
29,4
29,4
29,5
29,5
29,6
29,6
29,6
29,6
29,8
29,8
29,9
29,9
30,0
30,0
30,0
30,0
30,0
30,0
30,1
30,1
30,4
30,4
30,5
30,5
30,5
30,5
30,6
30,6
30,8
30,8
30,9
30,9
31,0
31,0
31,0
31,0
31,1
31,1
31,3
31,3
31,4
31,4
31,5
31,5
31,7
31,7
31,7
31,7
31,8
31,8
31,9
31,9
32,1
32,1
32,2
32,2
32,2
32,2
32,3
32,3
32,4
32,4
32,5
32,5
32,6
32,6
32,7
32,7
32,8
32,8
32,9
32,9
33,0
33,0
33,1
33,1
33,1
33,1
33,2
33,2
33,2
33,2
33,2
33,2
33,2
33,2
33,4
33,4
33,6
33,6
33,5
33,5
33,5
33,5
33,7
33,7
33,7
33,7
33,9
33,9
33,9
33,9
34,0
34,0
34,1
34,1
34,1
34,1
34,2
34,2
34,2
34,2
34,3
34,3
34,4
34,4
34,4
34,4
34,5
34,5
34,5
34,5
34,5
34,5
34,4
34,4
34,5
34,5
34,6
34,6
34,6
34,6
34,7
34,7
34,8
34,8
34,9
34,9
34,9
34,9
34,9
34,9
35,0
35,0
35,1
35,1
35,1
35,1
35,1
35,1
35,1
35,1
35,2
35,2
35,4
35,4
35,4
35,4
35,5
35,5
35,5
35,5
35,5
35,5
35,4
35,4
35,5
35,5
35,7
35,7
35,7
35,7
35,7
35,7
35,8
35,8
35,8
35,8
35,8
35,8
35,8
35,8
35,9
35,9
35,8
35,8
35,8
35,8
35,8
35,8
35,8
35,8
35,8
35,8
35,8
35,8
35,9
35,9
35,8
35,8
35,9
35,9
35,9
35,9
35,8
35,8
35,9
35,9
35,9
35,9
36,0
36,0
36,1
36,1
35,8
35,8
35,9
35,9
36,0
36,0
36,0
36,0
36,0
36,0
36,0
36,0
35,7
35,7
35,9
35,9
36,2
36,2
36,1
36,1
35,9
35,9
36,1
36,1
36,1
36,1
36,0
36,0
36,2
36,2
36,1
36,1
36,0
36,0
36,0
36,0
36,1
36,1
36,2
36,2
36,1
36,1
36,1
36,1
36,0
36,0
36,1
36,1
36,2
36,2
36,1
36,1
36,1
36,1
36,2
36,2
36,2
36,2
36,2
36,2
36,3
36,3
36,3
36,3
36,3
36,3
36,2
36,2
36,2
36,2
36,2
36,2
36,3
36,3
36,3
36,3
36,3
36,3
36,4
36,4
36,3
36,3
36,3
36,3
36,4
36,4
36,4
36,4
36,4
36,4
36,4
36,4
36,6
36,6
36,4
36,4
36,5
36,5
36,6
36,6
36,5
36,5
36,5
36,5
36,5
36,5
36,4
36,4
36,5
36,5
36,5
36,5
36,5
36,5
36,6
36,6
36,6
36,6
36,6
36,6
36,6
36,6
36,6
36,6
36,7
36,7
36,7
36,7
36,7
36,7
36,7
36,7
37,2
37,2
37,6
37,6
37,1
37,1
37,1
37,1
37,4
37,4
37,3
37,3
37,7
37,7
37,9
37,9
38,0
38,0
38,0
38,0
38,0
38,0
38,3
38,3
38,6
38,6
38,7
38,7
38,8
38,8
38,9
38,9
39,0
39,0
39,2
39,2
39,4
39,4
39,6
39,6
39,7
39,7
39,9
39,9
40,2
40,2
40,3
40,3
40,4
40,4
40,6
40,6
40,8
40,8
41,0
41,0
41,2
41,2
41,4
41,4
41,6
41,6
41,8
41,8
41,9
41,9
42,1
42,1
42,2
42,2
42,3
42,3
42,5
42,5
42,8
42,8
42,9
42,9
43,0
43,0
43,2
43,2
43,4
43,4
43,6
43,6
43,7
43,7
43,9
43,9
44,0
44,0
44,2
44,2
44,4
44,4
44,4
44,4
44,6
44,6
44,8
44,8
45,0
45,0
45,1
45,1
45,2
45,2
45,5
45,5
45,8
45,8
45,8
45,8
45,8
45,8
46,0
46,0
46,2
46,2
46,4
46,4
46,3
46,3
46,4
46,4
46,8
46,8
46,8
46,8
46,9
46,9
47,1
47,1
47,3
47,3
47,4
47,4
47,4
47,4
47,6
47,6
47,8
47,8
47,9
47,9
48,0
48,0
48,2
48,2
48,2
48,2
48,4
48,4
48,5
48,5
48,6
48,6
48,8
48,8
49,0
49,0
49,0
49,0
49,1
49,1
49,3
49,3
49,4
49,4
49,4
49,4
49,6
49,6
49,7
49,7
49,8
49,8
49,9
49,9
50,1
50,1
50,2
50,2
50,3
50,3
50,4
50,4
50,6
50,6
50,7
50,7
50,8
50,8
50,9
50,9
51,0
51,0
51,2
51,2
51,3
51,3
51,6
51,6
51,8
51,8
51,8
51,8
52,0
52,0
52,1
52,1
52,3
52,3
52,4
52,4
52,4
52,4
52,7
52,7
52,9
52,9
52,9
52,9
52,9
53,0
53,2
53,2
53,4
53,4
53,5
53,5
53,5
53,5
53,7
53,7
53,8
53,8
53,9
53,9
54,1
54,1
54,1
54,1
54,3
54,3
54,4
54,4
54,7
54,7
54,7
54,7
54,7
54,7
55,0
55,0
55,2
55,2
55,2
55,2
55,2
55,2
55,4
55,4
55,8
55,8
55,8
55,8
55,8
55,8
56,0
56,0
56,1
56,1
56,3
56,3
56,4
56,4
56,4
56,4
56,5
56,5
56,6
56,6
56,9
56,9
57,0
57,0
57,0
57,0
57,3
57,3
57,3
57,3
57,5
57,5
57,6
57,6
57,7
57,7
57,8
57,8
57,9
57,9
58,0
58,0
58,1
58,1
58,2
58,2
58,5
58,5
58,5
58,5
58,5
58,5
58,5
58,5
58,6
58,6
58,6
58,6
58,7
58,7
58,8
58,8
59,0
59,0
59,1
59,1
59,1
59,1
59,3
59,3
59,4
59,4
59,5
59,5
59,4
59,4
59,4
59,4
59,7
59,7
59,7
59,7
59,7
59,7
59,8
59,8
60,0
60,0
60,1
60,1
60,2
60,2
60,3
60,3
60,3
60,2
60,2
60,2
60,3
60,3
60,4
60,4
60,6
60,6
60,6
60,6
60,8
60,8
60,9
60,9
60,9
60,9
60,9
60,9
61,1
61,1
61,2
61,2
61,1
61,1
61,2
61,2
61,3
61,3
61,6
61,6
61,5
61,5
61,5
61,5
61,7
61,7
61,7
61,7
61,6
61,6
61,5
61,5
61,7
61,7
61,7
61,8
61,8
61,8
61,8
61,9
62,1
62,1
61,9
61,9
62,0
62,0
61,9
61,9
61,8
61,8
62,0
62,0
62,1
62,1
62,1
62,1
62,1
62,1
62,2
62,2
62,2
62,2
62,2
62,2
62,3
62,3
62,4
62,4
62,2
62,2
62,3
62,3
62,4
62,4
62,7
62,7
62,6
62,6
62,4
62,4
62,6
62,6
62,6
62,6
62,6
62,6
62,8
62,8
62,6
62,6
62,6
62,6
62,8
62,8
62,9
62,9
63,0
63,0
62,7
62,7
63,0
63,0
62,8
62,8
62,7
62,9
62,9
63,0
63,0
63,0
63,0
62,8
62,8
62,7
62,7
63,1
63,1
63,1
63,1
63,0
63,0
62,9
62,9
62,8
62,8
62,9
62,9
62,9
62,9
63,0
63,0
63,1
63,1
63,1
63,1
63,1
63,1
63,1
63,1
63,1
63,1
63,2
63,2
63,0
63,0
62,8
62,8
63,2
63,2
63,4
63,4
63,3
63,2
63,2
63,1
63,1
63,2
63,2
63,1
63,1
63,2
63,2
63,3
63,3
63,3
63,3
63,3
63,3
63,2
63,2
63,2
63,2
63,1
63,1
63,2
63,2
63,2
63,2
63,2
63,2
63,1
63,1
63,0
63,0
63,1
63,1
63,2
63,2
63,2
63,2
63,0
63,0
63,0
63,0
63,1
63,1
63,0
63,0
63,1
63,1
63,1
63,1
63,2
63,2
63,2
63,2
63,1
63,1
63,3
63,3
63,4
63,4
63,4
63,4
63,2
63,2
63,4
63,4
63,5
63,5
63,4
63,4
63,5
63,5
63,2
63,2
63,5
63,5
63,6
63,6
63,3
63,3
63,3
63,3
63,2
63,2
63,4
63,4
63,5
63,5
63,3
63,3
63,4
63,4
63,3
63,3
63,2
63,2
63,2
63,2
63,1
63,1
63,4
63,4
63,5
63,5
63,2
63,2
63,3
63,3
63,4
63,4
63,4
63,4
63,4
63,4
63,3
63,3
63,3
63,3
63,2
63,2
63,2
63,3
63,3
63,3
63,4
63,4
63,4
63,4
63,4
63,4
63,4
63,4
63,3
63,3
63,3
63,3
63,3
63,3
63,4
63,4
63,6
63,6
63,4
63,4
63,5
63,5
63,7
63,7
63,8
63,8
63,7
63,7
63,7
63,7
63,8
63,8
63,7
63,7
63,8
63,8
63,8
63,8
63,9
63,9
64,1
64,1
64,1
64,1
64,0
64,0
64,1
64,1
64,1
64,1
64,1
64,2
64,2
64,1
64,1
64,1
64,1
64,4
64,4
64,2
64,2
64,2
64,2
64,4
64,4
64,3
64,3
64,2
64,2
64,3
64,3
64,2
64,2
64,4
64,4
64,3
64,3
64,3
64,3
64,5
64,5
64,4
64,4
64,3
64,3
64,4
64,4
64,5
64,5
64,6
64,6
64,5
64,5
64,5
64,5
64,6
64,6
64,6
64,6
64,5
64,5
64,5
64,5
64,4
64,4
64,5
64,5
64,5
64,5
64,5
64,5
64,5
64,5
64,5
64,5
64,6
64,6
64,4
64,4
63,9
63,9
64,3
64,3
64,7
64,7
64,0
64,0
64,4
64,4
65,0
65,0
65,0
65,0
64,6
64,6
64,6
64,6
64,8
64,8
64,6
64,6
64,8
64,8
64,8
64,8
65,0
65,0
65,2
65,2
65,1
65,1
65,2
65,2
65,2
65,2
65,0
65,0
65,0
65,0
65,1
65,1
65,1
65,1
65,1
65,1
65,1
65,1
65,2
65,2
65,3
65,3
65,2
65,2
65,2
65,2
65,1
65,1
65,2
65,2
65,2
65,2
65,4
65,4
65,3
65,3
65,3
65,3
65,3
65,3
65,3
65,3
65,4
65,4
65,4
65,4
65,3
65,3
65,5
65,5
65,6
65,6
65,6
65,6
65,6
65,6
65,7
65,7
65,8
65,8
65,8
65,8
65,7
65,7
65,8
65,8
65,9
65,9
65,9
65,9
66,0
66,0
66,1
66,1
66,1
66,1
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,1
66,1
66,0
66,0
66,0
66,0
66,1
66,1
66,1
66,1
66,1
66,1
66,1
66,2
66,2
66,2
66,2
66,3
66,3
66,4
66,4
66,3
66,3
66,4
66,4
66,4
66,4
66,4
66,4
66,4
66,4
66,5
66,5
66,4
66,4
66,6
66,6
66,6
66,6
66,6
66,6
66,6
66,6
66,5
66,5
66,5
66,5
66,6
66,6
66,7
66,7
66,6
66,6
66,7
66,7
66,8
66,8
66,8
66,8
66,8
66,8
66,8
66,8
66,8
66,8
66,9
66,9
66,9
66,9
66,9
66,9
67,1
67,1
67,1
67,0
67,0
67,1
67,1
67,1
67,1
67,2
67,2
67,1
67,1
67,2
67,2
67,2
67,2
67,2
67,2
67,2
67,2
67,2
67,2
67,2
67,2
67,2
67,2
67,2
67,2
67,3
67,3
67,3
67,3
67,3
67,3
67,4
67,4
67,4
67,4
67,4
67,4
67,4
67,4
67,4
67,4
67,6
67,6
67,5
67,5
67,6
67,6
67,7
67,7
67,7
67,7
67,8
67,8
67,7
67,7
67,7
67,7
67,8
67,8
67,8
67,8
67,7
67,7
67,8
67,8
67,8
67,8
68,1
68,1
68,0
68,0
67,8
67,8
67,9
67,9
68,0
68,0
67,9
67,9
67,8
67,8
67,9
67,9
68,1
68,1
67,9
67,9
68,0
68,0
68,0
68,0
67,9
67,9
67,8
67,8
67,9
67,9
68,0
68,0
68,1
68,1
68,0
68,0
68,1
68,1
68,2
68,2
68,1
68,1
68,1
68,1
68,2
68,2
68,2
68,2
68,2
68,2
68,4
68,4
68,2
68,2
68,3
68,3
68,4
68,4
68,4
68,4
68,3
68,3
68,3
68,3
68,4
68,4
68,4
68,4
68,3
68,3
68,4
68,4
68,4
68,4
68,4
68,4
68,4
68,4
68,4
68,4
68,6
68,6
68,6
68,6
68,7
68,7
68,6
68,6
68,6
68,6
68,8
68,8
68,8
68,8
68,8
68,8
68,9
68,9
68,9
68,9
69,0
69,0
69,1
69,1
69,0
69,0
69,0
69,0
68,9
68,9
69,0
69,0
69,1
69,1
69,0
69,0
69,1
69,1
69,1
69,1
69,0
69,0
69,2
69,2
69,0
69,0
69,0
69,0
69,1
69,1
69,1
69,1
69,2
69,2
69,2
69,1
69,1
69,1
69,1
69,2
69,2
69,1
69,1
69,0
69,0
69,2
69,2
69,3
69,3
69,2
69,2
69,2
69,2
69,2
69,2
69,4
69,4
69,2
69,2
69,0
69,0
69,1
69,1
69,2
69,2
69,4
69,4
69,3
69,3
69,3
69,3
69,4
69,4
69,4
69,4
69,3
69,3
69,2
69,2
69,4
69,4
69,5
69,5
69,5
69,5
69,5
69,5
69,5
69,5
69,5
69,5
69,4
69,4
69,4
69,4
69,4
69,4
69,5
69,5
69,3
69,3
69,3
69,3
69,3
69,3
69,2
69,2
69,1
69,1
69,0
69,0
69,0
69,0
69,0
69,0
69,1
69,1
68,9
68,9
69,0
69,0
68,9
68,9
68,8
68,8
68,6
68,6
68,7
68,7
68,6
68,6
68,6
68,6
68,5
68,5
68,5
68,5
68,5
68,5
68,3
68,3
68,2
68,2
68,2
68,2
67,9
67,9
67,9
67,9
67,3
67,3
67,6
67,6
68,6
68,6
63,3
63,3
62,4
62,4
68,0
68,0
69,3
69,3
63,6
63,6
64,7
64,7
66,9
66,9
66,5
66,5
65,9
65,9
66,1
66,1
65,9
65,9
65,5
65,5
65,1
65,1
64,9
64,9
65,0
65,0
65,0
65,0
65,2
65,2
65,2
65,2
64,8
64,8
64,5
64,5
63,8
63,8
64,2
64,2
64,7
64,7
64,3
64,3
64,1
64,1
64,2
64,2
64,2
64,2
63,9
